PDB ID (human only)          ,# of PDBs,PDB ID (contains human)          ,# of PDBs, UniProt ID,Gene Symbol,Name,Process/Function,BETSE Model
"1JO6,                                                                       ",1,"1JO6,                                                                       ",1,Q9Y691,KCNMB2,Calcium-activated potassium channel subunit beta-2,"K+ channel; Ligand-gated; Ca2+ activated; Regulatory subunit of KCNMA1 channel, negative regular that confers rapid and complete inactivation; May be in chromaffin celss of the adrenal gland or hippocampal CA1 neurons",-
,0,                                                                            ,0,B5BNW7,KCNMB2,Large-conductance Ca2+-activated K+ channel beta2 subunit,K+ channel; Voltage-gated;,-
,0,                                                                            ,0,B5BNW8,KCNMB2,Large-conductance Ca2+-activated K+ channel beta2 subunit,K+ channel; Voltage-gated;,-
,0,                                                                            ,0,B5BNW9,KCNMB2,Large-conductance Ca2+-activated K+ channel beta2 subunit,K+ channel; Voltage-gated;,-
,0,                                                                            ,0,B5BNX0,KCNMB2,Large-conductance Ca2+-activated K+ channel beta2 subunit,K+ channel; Voltage-gated;,-
,0,                                                                            ,0,B5BNX1,KCNMB2,Large-conductance Ca2+-activated K+ channel beta2 subunit,K+ channel; Voltage-gated;,-
,0,                                                                            ,0,D3DNR0,KCNMB2,"Potassium large conductance calcium-activated channel, subfamily M, beta member 2, isoform CRA_a",K+ channel; Voltage-gated;,-
,0,                                                                            ,0,A0A087WV41,KCNMB3,Calcium-activated potassium channel subunit beta-3,K+ channel; Voltage-gated; Ca2+ activated; ,-
,0,                                                                            ,0,Q9NPA1,KCNMB3,Calcium-activated potassium channel subunit beta-3,K+ channel; Voltage-gated; Ca2+ activated; Isoforms tune activation; ,-
,0,                                                                            ,0,H0YC85,KCNMB4,Calcium-activated potassium channel subunit beta-4,K+ channel; Voltage-gated; Ca2+ activated; ,-
,0,                                                                            ,0,Q86W47,KCNMB4,Calcium-activated potassium channel subunit beta-4,K+ channel; Voltage-gated; Ca2+ activated; Rgulatory subunit of KCNMA1,-
,0,                                                                            ,0,A0A087X2E7,KCNN1,Small conductance calcium-activated potassium channel protein 1,K+ channel; Ligand-gated; Ca2+ activated;,-
,0,                                                                            ,0,Q92952,KCNN1,Small conductance calcium-activated potassium channel protein 1,"K+ channel; Ligand-gated; Ca2+ activated; Membrane hyperpolerization, regulate neuronal excitability",-
,0,                                                                            ,0,V9GYV2,KCNN1,Small conductance calcium-activated potassium channel protein 1,K+ channel; Ligand-gated; Ca2+ activated;,-
,0,                                                                            ,0,A0A0J9YW81,KCNN2,Small conductance calcium-activated potassium channel protein 2,K+ channel; Ligand-gated; Ca2+ activated;,-
,0,                                                                            ,0,D6RGY7,KCNN2,Small conductance calcium-activated potassium channel protein 2,K+ channel; Ligand-gated; Ca2+ activated;,-
,0,                                                                            ,0,Q9H2S1,KCNN2,Small conductance calcium-activated potassium channel protein 2,"K+ channel; Ligand-gated; Ca2+ activated; Membrane hyperpolerization, regulate neuronal excitability",-
,0,                                                                            ,0,A0A087WYJ0,KCNN3,Small conductance calcium-activated potassium channel protein 3,K+ channel; Ligand-gated; Ca2+ activated;,-
,0,                                                                            ,0,A0A0A0MQW9,KCNN3,Small conductance calcium-activated potassium channel protein 3,K+ channel; Ligand-gated; Ca2+ activated;,-
,0,                                                                            ,0,Q9UGI6,KCNN3,Small conductance calcium-activated potassium channel protein 3,"K+ channel; Ligand-gated; Ca2+ activated; Membrane hyperpolerization, regulate neuronal excitability",-
,0,                                                                            ,0,Q96DJ3,KCNN3,Small-conductance calcium-activated potassium channel SK3,K+ channel; Ligand-gated; Ca2+ activated;,-
,0,                                                                            ,0,D1MQ08,KCNN4,Intermediate conductance calcium-activated potassium channel protein 4,K+ channel; Voltage-gated;,-
,0,                                                                            ,0,M0QZ70,KCNN4,Intermediate conductance calcium-activated potassium channel protein 4,K+ channel; Voltage-gated;,-
,0,                                                                            ,0,M0R1J0,KCNN4,Intermediate conductance calcium-activated potassium channel protein 4,K+ channel; Voltage-gated;,-
,0,                                                                            ,0,M0R2E8,KCNN4,Intermediate conductance calcium-activated potassium channel protein 4,K+ channel; Voltage-gated;,-
,0,                                                                            ,0,M0R2F1,KCNN4,Intermediate conductance calcium-activated potassium channel protein 4,K+ channel; Voltage-gated;,-
,0,                                                                            ,0,O15554,KCNN4,Intermediate conductance calcium-activated potassium channel protein 4,K+ channel; ? gating; Required for maximum Ca2+ influx and proliferation during the reactivation of native T-cells;,-
,0,                                                                            ,0,D1MQ09,KCNN4,Small conductance potassium channel type4 transcript variant 3,K+ channel; ? gating;,-
,0,                                                                            ,0,D1MQ10,KCNN4,Small conductance potassium channel type4 transcript variant 4,K+ channel; ? gating;,-
,0,                                                                            ,0,A0FIK8,KCNQ1,Potassium voltage-gated channel isoform 2,K+ channel; Voltage-gated;,-
,0,                                                                            ,0,A0A0J9YXF5,KCNQ1,Potassium voltage-gated channel subfamily KQT member 1,K+ channel; Voltage-gated;,-
,0,                                                                            ,0,E9PPZ0,KCNQ1,Potassium voltage-gated channel subfamily KQT member 1,K+ channel; Voltage-gated;,-
"3BJ4,3HFC,3HFE,4UMO,4V0C,                                                   ",5,"3BJ4,3HFC,3HFE,4UMO,4V0C,                                                   ",5,P51787,KCNQ1,Potassium voltage-gated channel subfamily KQT member 1,K+ channel; Voltage-gated; Associates with KCNE beta-subunits; Delayed voltage-activated K current; Found in cardiac tissue and digestive tract; Mutation related to cardiac problems,vg_k.Kv1p3
,0,                                                                            ,0,A0A0D9SEV1,KCNQ2,Potassium voltage-gated channel subfamily KQT member 2,K+ channel; Voltage-gated;,vg_k.Kv1p3
,0,                                                                            ,0,A0A0D9SF10,KCNQ2,Potassium voltage-gated channel subfamily KQT member 2,K+ channel; Voltage-gated;,vg_k.Kv1p3
,0,                                                                            ,0,A0A0D9SFE0,KCNQ2,Potassium voltage-gated channel subfamily KQT member 2,K+ channel; Voltage-gated;,-
,0,                                                                            ,0,A0A0D9SG49,KCNQ2,Potassium voltage-gated channel subfamily KQT member 2,K+ channel; Voltage-gated;,vg_k.Kv1p3
,0,                                                                            ,0,A0A0D9SGD4,KCNQ2,Potassium voltage-gated channel subfamily KQT member 2,K+ channel; Voltage-gated;,-
,0,                                                                            ,0,A0A0D9SGG3,KCNQ2,Potassium voltage-gated channel subfamily KQT member 2,K+ channel; Voltage-gated;,-
,0,                                                                            ,0,A0A0D9SGJ7,KCNQ2,Potassium voltage-gated channel subfamily KQT member 2,K+ channel; Voltage-gated;,vg_k.Kv1p5
,0,                                                                            ,0,A0A0G2JH35,KCNQ2,Potassium voltage-gated channel subfamily KQT member 2,K+ channel; Voltage-gated;,vg_k.Kv1p3
,0,                                                                            ,0,A0A0G2JQC9,KCNQ2,Potassium voltage-gated channel subfamily KQT member 2,K+ channel; Voltage-gated;,vg_k.Kv1p1
